# g=1.0
# kappa=1.0
# gamma=0.0
# Omega12=0.2
# rabi_b=1.5
# rabi_l=1.0
# detuning_bc=0.0
# detuning_ca=0.0
# detuning_al=0.0
t,estado_0,estado_1,estado_2,estado_3,N_expect,X_expect,P_expect
2.5075075075075075,(0.2807222110013049-9.41380575764921e-18j),(0.16883614325340546+5.9215138472766764e-18j),(0.16883614325340557-8.976162966983005e-18j),(0.3816055024918839+1.4419103853750253e-17j),(3.2659068663238253-1.5411247710709614e-17j),(-2.1035433596153883+3.006384627601529e-18j),(0.05765259293872554-3.6030240477356174e-17j)
2.5225225225225225,(0.278543909364732-9.44942984977529e-18j),(0.1686841220865727+6.363325603730319e-18j),(0.16868412208657285-8.840441552566218e-18j),(0.3840878464621225+1.3976503789713207e-17j),(3.285713003901477-1.4609526496889203e-17j),(-2.110323251805483+2.235531706040912e-18j),(0.057759090783807296-3.3589938556316534e-17j)
2.5375375375375375,(0.2765812143992684-9.508120124883946e-18j),(0.1685358528947718+6.7795573976984406e-18j),(0.16853585289477194-8.658462662882491e-18j),(0.3863470798111879+1.345242087073001e-17j),(3.3058097872876626-1.4251194064509785e-17j),(-2.11714415977217+9.20248357632594e-19j),(0.057856905949663084-4.089051552870135e-17j)
2.5525525525525525,(0.27484074284827553-9.399391380368416e-18j),(0.16839184111041092+7.142335031272918e-18j),(0.16839184111041094-8.461837277662702e-18j),(0.38837557493090236+1.2873069474250719e-17j),(3.326204648312207-1.3374444033830065e-17j),(-2.1240110987550076+6.268043809681823e-20j),(0.05794663709580772-5.324279699851081e-17j)
2.5675675675675675,(0.27332743154219363-9.378862643404566e-18j),(0.1682525164981676+7.487292595601075e-18j),(0.1682525164981677-8.223855837161879e-18j),(0.3901675354614708+1.2246905554864002e-17j),(3.346902151738943-1.2687982916145757e-17j),(-2.1309282177999753+1.2163922518163787e-18j),(0.05802891042038122-2.4872275463175275e-17j)
2.5825825825825826,(0.27204451913532723-9.372161049543495e-18j),(0.16811823915271762+7.783886183964773e-18j),(0.16811823915271773-7.996438764969938e-18j),(0.3917190025592374+1.1567755721943955e-17j),(3.367903996877618-1.2451444196742794e-17j),(-2.1378987911193073-4.42045319348338e-20j),(0.05810437537995275+1.635027698084976e-17j)
2.5975975975975976,(0.27099358368769993-9.213162936897834e-18j),(0.167989307253861+7.951618133135194e-18j),(0.1679893072538611-7.713000699963972e-18j),(0.3930278018045779+1.0843491557762293e-17j),(3.3892091127385213-1.215189625785816e-17j),(-2.144925237723612-1.9160414662484308e-18j),(0.05817369967005593+1.0874208976850708e-17j)
2.6126126126126126,(0.270174491948225-8.821688076133739e-18j),(0.16786596073912635+7.960391531896498e-18j),(0.16786596073912646-7.27935841290513e-18j),(0.3940935865735219+1.011575600574209e-17j),(3.4108136035233008-1.095084878649186e-17j),(-2.152009095211203-2.48164771677749e-18j),(0.05823756542863801-1.1257067869009652e-18j)
2.6276276276276276,(0.26958557823388923-8.396751733392734e-18j),(0.16774839414244427+7.935389650982851e-18j),(0.1677483941424444-6.878775704630237e-18j),(0.3949176334812222+9.44933242675366e-18j),(3.4327110829173164-9.441947191091177e-18j),(-2.159151111287371-1.658755208519937e-18j),(0.05829666197313149-1.9934073380682704e-17j)
2.6426426426426426,(0.2692235999300745-7.898165217705146e-18j),(0.16763675786934668+7.750596376970643e-18j),(0.1676367578693467-6.492712546906497e-18j),(0.39550288433123193+8.746060878014408e-18j),(3.4548926231737034-8.326687659962542e-18j),(-2.1663512192781025-3.257000500870395e-18j),(0.05835168261754419-3.916680348103885e-18j)
2.6576576576576576,(0.2690838244795522-7.310568014079197e-18j),(0.1675311642555241+7.450229608101786e-18j),(0.16753116425552417-6.090204595250538e-18j),(0.3958538470093994+8.04012518150904e-18j),(3.477346926269365-7.286523124000166e-18j),(-2.1736085805935104-2.0859774512913248e-18j),(0.05840331946478877-3.408799392930206e-17j)
2.6726726726726726,(0.26916009851368855-6.62614849896129e-18j),(0.1674316914491709+7.07705777954754e-18j),(0.1674316914491709-5.652506698172098e-18j),(0.39597651858796973+7.368798801383366e-18j),(3.500060460338966-5.946421110601706e-18j),(-2.1809216176037864-2.8327428734143973e-18j),(0.05845225896265675-3.054570214388458e-17j)
2.6876876876876876,(0.26944492356390615-5.833919951353647e-18j),(0.16733838760189276+6.5434267115388075e-18j),(0.16733838760189274-5.2061333674967095e-18j),(0.39587830123230844+6.6810234126287615e-18j),(3.5230176088043597-4.6339792523443335e-18j),(-2.1882880496079773-5.0261876298886114e-18j),(0.058499177076880245-2.3166351107405114e-17j)
2.7027027027027026,(0.26992956285031916-5.006829468995318e-18j),(0.16725127321885772+5.93916683324929e-18j),(0.1672512732188577-4.822348035029361e-18j),(0.3955678907119653+6.012904105174546e-18j),(3.5462008650799226-3.450896170211392e-18j),(-2.1957049427139768-5.763423931355073e-18j),(0.05854473457448769+8.055283328388396e-19j)
2.7177177177177176,(0.270604132049828-4.001715210180412e-18j),(0.16717034299867561+5.262166719064118e-18j),(0.1671703429986756-4.461793406402089e-18j),(0.39505518195282086+5.377589754179447e-18j),(3.5695909977130564-1.7656456762642588e-18j),(-2.203168752000463-8.154518532115158e-18j),(0.05858957304880712-1.5740413258826663e-17j)
2.7327327327327327,(0.27145770065308605-2.997808915744448e-18j),(0.1670955671767003+4.501577558828326e-18j),(0.16709556717670024-4.112951942842989e-18j),(0.39435116499351325+4.766731544943976e-18j),(3.593167231281959-2.1138232767316256e-19j),(-2.2106753687873892-9.913117749292696e-18j),(0.05863431096471035-7.806255641895632e-18j)
2.7477477477477477,(0.2724784047317053-1.9695756928021692e-18j),(0.16702689236553503+3.6156337950854495e-18j),(0.16702689236553503-3.732939371427781e-18j),(0.39346781053722457+4.198828930195275e-18j),(3.616907444177265+1.1816213520378419e-18j),(-2.218220173013501-9.07910793360243e-18j),(0.058679539776781156-7.147264008931786e-18j)
2.7627627627627627,(0.2736535603095724-8.171079201188679e-19j),(0.1669642418085505+2.688434550212394e-18j),(0.16696424180855043-3.352428538069799e-18j),(0.3924179560733267+3.603576219944687e-18j),(3.6407883654850965+2.8035259306292493e-18j),(-2.225798085685594-1.136061764681149e-17j),(0.058725820263132014-3.902704304474189e-17j)
2.7777777777777777,(0.27496978806513034+2.9429272238988856e-19j),(0.16690751557999767+1.737441746852437e-18j),(0.1669075155799976-2.9615630505273284e-18j),(0.39121518077487427+3.045480786030631e-18j),(3.664785785987113+4.374011652166624e-18j),(-2.233403627206247-9.425120892555812e-18j),(0.058773679543434265-3.5900644436426266e-17j)
2.7927927927927927,(0.27641313051253025+1.4549024384868023e-18j),(0.16685659030585054+7.686752518556003e-19j),(0.16685659030585057-2.5466027334816122e-18j),(0.38987368887576845+2.519424409607645e-18j),(3.6888747573239544+6.284506781717118e-18j),(-2.241030971570549-1.0018599821005458e-17j),(0.058823608017706815+3.5998900258307764e-18j)
2.8078078078078077,(0.2779691741519381+2.581624716597141e-18j),(0.16681131890282705-2.244731321003322e-19j),(0.16681131890282702-2.1367770016136875e-18j),(0.38840818804240773+1.985435889510523e-18j),(3.7130297968597947+7.802439584408582e-18j),(-2.248674003246276-1.1649773519180427e-17j),(0.05887605672671285+2.2254943656159487e-17j)
2.8228228228228227,(0.279623176643099+3.687204545390718e-18j),(0.16677153041204873-1.195626027686773e-18j),(0.1667715304120487-1.696675249820554e-18j),(0.3868337625328036+1.488789220509989e-18j),(3.7372250986074964+9.7158204040364e-18j),(-2.2563263768170927-1.1470546641497337e-17j),(0.05893143510813544+2.3381497476007707e-17j)
2.8378378378378377,(0.28136018206034613+4.775837049441491e-18j),(0.16673703007174295-2.1495741671708017e-18j),(0.16673703007174298-1.2578661789922473e-18j),(0.38516575779616796+9.653192082927874e-19j),(3.7614347221335427+1.1450540325476842e-17j),(-2.263981571606813-1.392228350732491e-17j),(0.058990109469992176+2.6917012997847156e-17j)
2.8528528528528527,(0.28316514252968794+5.734445147624514e-18j),(0.1667075991370646-3.05533673144971e-18j),(0.16670759913706454-8.089513521304542e-19j),(0.38341965919618265+3.7971269492861957e-19j),(3.78563279510952+1.2542384289047374e-17j),(-2.2716329480569897-1.582649298209138e-17j),(0.05905240077605442+2.027203952663717e-17j)
2.8678678678678677,(0.2850230316355414+6.5723747141040626e-18j),(0.1666829949458247-3.918219342554868e-18j),(0.16668299494582467-3.3177542573264435e-19j),(0.3816109784728092-2.354228895095938e-19j),(3.809793701699974+1.330803887955907e-17j),(-2.2792738005241797-1.646666460175842e-17j),(0.05911858274823371+1.9016736698806297e-17j)
2.8828828828828827,(0.28691897436260366+7.465547043337606e-18j),(0.16666295301126705-4.793819455667217e-18j),(0.16666295301126702+1.502345166173892e-19j),(0.379755119614862-8.025831694328619e-19j),(3.833892281177959+1.4475155603664576e-17j),(-2.2868974236561463-1.6193417066930104e-17j),(0.059188883431461274+8.125587063010503e-18j)
2.8978978978978978,(0.2888383453620882+8.291477585546326e-18j),(0.16664718707789328-5.622174920477314e-18j),(0.16664718707789328+6.204297834539444e-19j),(0.37786728048212515-1.2876918590331668e-18j),(3.8579039953621157+1.5709815932905856e-17j),(-2.294497156533067-1.5630034277887587e-17j),(0.05926348289910717+3.461146029070522e-17j)
2.9129129129129128,(0.2907668751819867+9.039106646877932e-18j),(0.16663539100743077-6.413265647275112e-18j),(0.16663539100743074+1.0510406256109187e-18j),(0.375962342803152-1.7342921235206507e-18j),(3.88180509620449+1.660867523462203e-17j),(-2.302066435485149-1.605341840261673e-17j),(0.05934251371846044+1.6267267752018838e-17j)
2.9279279279279278,(0.29269075056005306+9.702185085627787e-18j),(0.166627240889821-7.13480471047862e-18j),(0.166627240889821+1.4534738041112013e-18j),(0.3740547676603049-2.1685846822697854e-18j),(3.9055727850245354+1.7256021016154385e-17j),(-2.3095988435802663-1.620882247865829e-17j),(0.05942606135820362+4.5723685525734387e-17j)
2.942942942942943,(0.29459668029133124+1.0313071908739958e-17j),(0.1666223961724822-7.730618523073734e-18j),(0.16662239617248215+1.8829612435046984e-18j),(0.37215852736370436-2.6030709728056746e-18j),(3.9291853176341776+1.832947366491748e-17j),(-2.3170881429831014-1.7285824871092134e-17j),(0.059514164262027665+2.6262256529619582e-17j)
2.957957957957958,(0.2964720234315586+1.076174851292594e-17j),(0.16662050379945298-8.218813749393483e-18j),(0.16662050379945292+2.279960367181972e-18j),(0.37028696896953517-3.0546264088598332e-18j),(3.9526222043300825+1.89129366413449e-17j),(-2.3245283407253616-1.8193976539446753e-17j),(0.05960681554292055+3.273020011485342e-17j)
2.972972972972973,(0.29830484265118556+1.1194884131115105e-17j),(0.1666212004864758-8.727884451079808e-18j),(0.1666212004864757+2.6844098846527564e-18j),(0.3684527563758627-3.3924712521789563e-18j),(3.97586429171517+1.9801291550054938e-17j),(-2.331913715048102-1.8252210054570486e-17j),(0.059703964158472504-1.0880985240428742e-17j)
2.987987987987988,(0.3000839694815579+1.1520093030448921e-17j),(0.16662411561531032-9.153327692419265e-18j),(0.16662411561531026+3.0975689333936273e-18j),(0.36666779928782123-3.770599852552653e-18j),(3.998893862581399+2.0332864766483186e-17j),(-2.3392388510121913-2.0475168615300592e-17j),(0.05980551639533435+2.0720119955734695e-17j)
3.003003003003003,(0.3017990683079598+1.1749635662960236e-17j),(0.16662887458606807-9.49591849097251e-18j),(0.16662887458606804+3.530612333824242e-18j),(0.36494318251990393-4.059244322263164e-18j),(4.021694732038136+2.1244269809929733e-17j),(-2.34649867416949-1.9750187821789716e-17j),(0.0599113378707023+3.2268567158599826e-17j)
3.018018018018018,(0.30344069006051816+1.1882506128497121e-17j),(0.166635102176035-9.726761006040428e-18j),(0.16663510217603497+3.905188433028012e-18j),(0.36328910558741173-4.3558042367265126e-18j),(4.044252326672242+2.17818920954803e-17j),(-2.3536884802443603-1.8831898227847648e-17j),(0.06002125568860138+3.6300443987530295e-17j)
3.033033033033033,(0.3050003135554015+1.1923677509729529e-17j),(0.16664242592282275-9.85276932004294e-18j),(0.1666424259228227+4.204056430343455e-18j),(0.3617148345989528-4.589184814344474e-18j),(4.066553742234793+2.2230858476150255e-17j),(-2.3608039590526495-1.9740155775320673e-17j),(0.06013506098976205+4.94192902746049e-17j)
3.048048048048048,(0.30647037503058233+1.1899743514562996e-17j),(0.1666504794120801-9.897312381776205e-18j),(0.16665047941208+4.428777320110758e-18j),(0.3602286661452573-4.746749403810271e-18j),(4.088587781099159+2.2651469298643863e-17j),(-2.3678412133794287-2.0704211618194075e-17j),(0.060252511782838906+5.1341208031924906e-17j)
3.063063063063063,(0.3078442996436905+1.1815613860570411e-17j),(0.1666589055263515-9.89211675196424e-18j),(0.16665890552635143+4.603788720734232e-18j),(0.35883788930360655-4.863703728219335e-18j),(4.110344993868021+2.2995767757440715e-17j),(-2.3747967783478265-2.209961898945673e-17j),(0.06037333560011115+2.217447552617033e-17j)
3.078078078078078,(0.30911651667134804+1.164654078845002e-17j),(0.16666735952864767-9.898009401286413e-18j),(0.1666673595286476+4.687125182419424e-18j),(0.3575487642713564-4.802421176290807e-18j),(4.131817692414741+2.3087649781090918e-17j),(-2.3816676336032074-2.185098834965799e-17j),(0.060497232636514-5.297344052128394e-18j)
3.093093093093093,(0.31028246223050887+1.1390759962565743e-17j),(0.16667551204747103-9.881191369409842e-18j),(0.16667551204747097+4.7451203782032284e-18j),(0.35636651367454897-4.5779572242558536e-18j),(4.152999940727905+2.3033838338309086e-17j),(-2.388451210099128-2.1400049184363483e-17j),(0.06062387934091883+2.4893451286856633e-17j)
3.108108108108108,(0.31133857641731977+1.1114641873249303e-17j),(0.16668305096883534-9.781337740988927e-18j),(0.1666830509688353+4.72174938541768e-18j),(0.3552953216450092-4.279524298928769e-18j),(4.173887540655+2.3202538453729826e-17j),(-2.3951453925161763-2.1664852859498858e-17j),(0.06075293093529587-8.015472779867444e-18j)
3.123123123123123,(0.3122823161135551+1.079293817227982e-17j),(0.16668968490111036-9.621430111708807e-18j),(0.16668968490111025+4.634006162653267e-18j),(0.35433831408422395-3.95115859210592e-18j),(4.194478038028841+2.3258103233643222e-17j),(-2.40174853136571-2.025753408741544e-17j),(0.060884025392109-2.860345559583047e-17j)
3.138138138138138,(0.31311215307723544+1.0431664290500608e-17j),(0.1666951448922346-9.40202308534421e-18j),(0.16669514489223455+4.454954699820115e-18j),(0.3534975571382952-3.6185282840610295e-18j),(4.214770710150196+2.2972875455268503e-17j),(-2.4082594457398647-1.9564105271189787e-17j),(0.061016785888865374-1.97265503086054e-17j)
3.153153153153153,(0.3138274791675535+1.0061863180200928e-17j),(0.16669918529748468-9.105516832440677e-18j),(0.16669918529748462+4.107877517381193e-18j),(0.3527741502374771-3.187550457112338e-18j),(4.234766388570557+2.2580699072832484e-17j),(-2.4146773855917663-2.0401397339550663e-17j),(0.06115082627492899+3.073459049112229e-17j)
3.168168168168168,(0.31442863248091224+9.669895317552773e-18j),(0.16670158605151356-8.775503913515104e-18j),(0.16670158605151358+3.715583014540736e-18j),(0.35216819541606037-2.637733402835875e-18j),(4.254467493294882+2.239426616242247e-17j),(-2.4210020475921823-1.9517465519531597e-17j),(0.06128575342508343-9.690056916589196e-18j)
3.183183183183183,(0.3149168471201625+9.237314679316192e-18j),(0.16670215313670367-8.40767752859858e-18j),(0.1667021531367036+3.2865966814075836e-18j),(0.35167884660643-2.021949104914671e-18j),(4.273877937024191+2.219574588194075e-17j),(-2.427233555868466-1.922129515556821e-17j),(0.06142117055810118-3.486557017488151e-17j)
3.198198198198198,(0.3152942184528429+8.771038962962592e-18j),(0.16670071933871997-7.978120627181616e-18j),(0.16670071933871997+2.72626011495347e-18j),(0.3513043428697169-1.43391387763543e-18j),(4.293003056054121+2.1435919273732515e-17j),(-2.4333724496383335-1.8700872818819248e-17j),(0.0615566802777631-6.566792330178414e-17j)
3.2132132132132134,(0.3155636357951399+8.354406932212996e-18j),(0.16669714480717174-7.581318649717625e-18j),(0.1666971448071717+2.0856594534790013e-18j),(0.3510420745905165-8.045450225098666e-19j),(4.31184948047936+2.063235891239264e-17j),(-2.439419657403098-1.7919934911230385e-17j),(0.0616918893567369-9.43289771380279e-17j)
3.2282282282282284,(0.3157287440859198+7.887022837685876e-18j),(0.16669131667771211-7.114101266171098e-18j),(0.16669131667771211+1.3393067984050606e-18j),(0.3508886225586558-7.487104266062694e-20j),(4.330425063828456+1.9789825134096768e-17j),(-2.445376480811-1.786151610764944e-17j),(0.061826410540095356-9.173536225353524e-17j)
3.2432432432432434,(0.3157938821856716+7.328835460360081e-18j),(0.1666831489516502-6.55916784286449e-18j),(0.16668314895165015+5.738828586838044e-19j),(0.3508398199110278+6.951092596400592e-19j),(4.348738767323181+1.8888699545819408e-17j),(-2.451244571288777-1.7618126484211837e-17j),(0.06195986605624273-6.867065509980064e-17j)
3.2582582582582584,(0.31576401634591933+6.74854273012874e-18j),(0.16667258167987092-5.9616168566290465e-18j),(0.1666725816798709-2.2437391733371014e-19j),(0.3508908202943387+1.450504212117581e-18j),(4.366800539068783+1.788460977450364e-17j),(-2.457025900133003-1.6590013774702328e-17j),(0.06209189039668132-8.769586212807948e-17j)
3.2732732732732734,(0.3156447004913906+6.194772607495237e-18j),(0.16665958124958508-5.3349597197347225e-18j),(0.16665958124958513-1.127947405600555e-18j),(0.3510361370094392+2.2138596489216504e-18j),(4.384621235334983+1.66376149197944e-17j),(-2.4627227462866967-1.6870116982447485e-17j),(0.062222133616977635-9.41307714283704e-17j)
3.2882882882882885,(0.3154419632720946+5.627706752332972e-18j),(0.16664413728111524-4.683491290614731e-18j),(0.1666441372811152-2.020397439593303e-18j),(0.3512697621656746+2.9908299531953004e-18j),(4.40221242893816+1.548350173014454e-17j),(-2.4683376404075075-1.655975881661759e-17j),(0.062350262628481-8.659726039549065e-17j)
3.3033033033033035,(0.3151622771736519+5.1029826068946784e-18j),(0.16662626322158836-4.044399431577863e-18j),(0.16662626322158827-2.954054075756236e-18j),(0.3515851963831712+3.829730648634295e-18j),(4.419586344065059+1.473162493836014e-17j),(-2.473873358994627-1.7207421383911908e-17j),(0.062475964740827894-1.0681508981350354e-16j)
3.3183183183183185,(0.3148124761127832+4.535401998644338e-18j),(0.16660599426513908-3.3941348699733934e-18j),(0.16660599426513906-3.910926415958333e-18j),(0.35197553535693865+4.684124745640122e-18j),(4.436755714680938+1.3732774579096e-17j),(-2.4793328851465413-1.7765510217034085e-17j),(0.06259894905539289-1.1999068730804419e-16j)
3.3333333333333335,(0.314399686023226+3.978643977206087e-18j),(0.1665833859934476-2.700077688157318e-18j),(0.16658338599344766-4.865748052604028e-18j),(0.3524335419898787+5.465520501235343e-18j),(4.453733661730386+1.2839547384851843e-17j),(-2.48471937843257-1.3842159484470573e-17j),(0.06271894851992227-1.062450366400014e-16j)
3.3483483483483485,(0.3139312536687547+3.401388347645873e-18j),(0.16655851278504408-2.042551563131533e-18j),(0.16655851278504413-5.730502605888724e-18j),(0.35295172076115705+6.225382899767732e-18j),(4.4705335690797625+1.1818815693772181e-17j),(-2.4900361433248914-1.4107677843655194e-17j),(0.06283572157241271-1.0544204940600432e-16j)
3.3633633633633635,(0.3134146739601466+2.8447888872464896e-18j),(0.16653146576742778-1.3704150961192143e-18j),(0.16653146576742783-6.563617473034014e-18j),(0.3535223945049976+6.937031368239482e-18j),(4.487168960806281+1.1016743630938408e-17j),(-2.4952865955033463-1.3831942149544318e-17j),(0.06294905283639995-8.73858480693844e-17j)
3.3783783783783785,(0.31285752567287267+2.3252549623039564e-18j),(0.1665023513814158-6.426443999005097e-19j),(0.16650235138141578-7.424860985012151e-18j),(0.35413777156429543+7.617812426293629e-18j),(4.5036533896502196+1.0396009833475824e-17j),(-2.50047423333862-1.4376822562645248e-17j),(0.06305875450363382-1.4153751142029908e-16j)
3.3933933933933935,(0.3122674004527148+1.789584571045054e-18j),(0.16647128973176092+1.2045156333524605e-19j),(0.16647128973176092-8.250081009678199e-18j),(0.35479002008376326+8.240370250404002e-18j),(4.520000314708758+9.813228781277052e-18j),(-2.505602606112382-1.2612505873073744e-17j),(0.06316466764868353-2.1374368204193916e-16j)
3.4084084084084085,(0.3116518509622343+1.1874008715767153e-18j),(0.16643841291070355+8.890044067425898e-19j),(0.16643841291070355-8.944352624508902e-18j),(0.35547132321635855+8.774724670775129e-18j),(4.5362230166611415+9.205861274862792e-18j),(-2.5106752892165773-1.3637971604623083e-17j),(0.06326666205790901-1.5430060386952688e-16j)
3.4234234234234235,(0.31101831453238726+5.919289082117256e-19j),(0.16640386338078744+1.6274159714370566e-18j),(0.1664038633807874-9.600587944115661e-18j),(0.3561739587060377+9.25945591438733e-18j),(4.5523344656797695+8.404197791890412e-18j),(-2.515695850481109-1.2178745594740737e-17j),(0.06336463780761452-1.4386092279461762e-16j)
3.4384384384384385,(0.3103740500274168-3.273355761071764e-20j),(0.16636779115048084+2.3715465385867307e-18j),(0.16636779115048084-1.0179583134718159e-17j),(0.3568903676716215+9.68005584776959e-18j),(4.568347225389863+7.530408105072885e-18j),(-2.520667817027696-1.15978927511611e-17j),(0.06345852325901885-1.1834490229152908e-16j)
3.4534534534534536,(0.30972609403311724-6.652832009381337e-19j),(0.16633035288505368+3.135744299948888e-18j),(0.1663303528850536-1.068822583856811e-17j),(0.3576132001967753+1.0036774034747747e-17j),(4.584273377934972+6.787485861944159e-18j),(-2.5255946559872453-1.1073870524386307e-17j),(0.0635482757820006-1.2490686653390815e-16j)
3.4684684684684686,(0.3090812117385256-1.2357487617273406e-18j),(0.16629171029720816+3.885444097751663e-18j),(0.16629171029720816-1.1166820168646882e-17j),(0.35833536766705804+1.0342929600826603e-17j),(4.60012444506722+6.306769354451519e-18j),(-2.5304797507787504-9.97667169011637e-18j),(0.06363388127223606-1.3679666801451676e-16j)
3.4834834834834836,(0.3084458349400107-1.7883037811862736e-18j),(0.1662520282710686+4.561969735583533e-18j),(0.1662520282710686-1.1532812697144358e-17j),(0.359050108517852+1.057236763976274e-17j),(4.615911287438742+5.866062131532962e-18j),(-2.535326371689636-9.907294397780322e-18j),(0.06371535381944297-1.4403795268059377e-16j)
3.4984984984984986,(0.30782603571060996-2.3263135293266815e-18j),(0.16621147331424324+5.19745643377336e-18j),(0.1662114733142432-1.1785027034560778e-17j),(0.3597510176609034+1.0718837095962551e-17j),(4.631644069224403+5.4481271816171584e-18j),(-2.5401376606015864-9.39155721202086e-18j),(0.06379273373397006-1.2857621326141377e-16j)
3.5135135135135136,(0.3072274776320941-2.827541915627843e-18j),(0.1661702120780088+5.781226438700387e-18j),(0.1661702120780088-1.1957604743562541e-17j),(0.3604320982118882+1.0785973935310728e-17j),(4.647332179630976+5.1078821628694396e-18j),(-2.5449166071688936-9.408233173169929e-18j),(0.06386608711679462-1.5479018891303986e-16j)
3.5285285285285286,(0.30665538925192326-3.327278258272418e-18j),(0.16612841007994275+6.351727217275878e-18j),(0.1661284100799427-1.2075802029615475e-17j),(0.3610877905881911+1.0808068454738587e-17j),(4.662984194963901+4.7677748742691796e-18j),(-2.5496660346983155-7.96938889358089e-18j),(0.06393550442445219-1.9958383226268903e-16j)
3.5435435435435436,(0.3061145344201252-3.8062467715696455e-18j),(0.1660862302883894+6.891584891178633e-18j),(0.16608623028838934-1.2174142047974881e-17j),(0.36171300500309583+1.0780002946948384e-17j),(4.678607836177039+4.307197395255642e-18j),(-2.5543885843526777-7.21237966675196e-18j),(0.06400109888566392-1.9729430220626065e-16j)
3.5585585585585586,(0.30560919108041906-4.210439658155274e-18j),(0.16604383185736754+7.334899960347747e-18j),(0.16604383185736757-1.21940418516469e-17j),(0.3623031452048458+1.0706894540922367e-17j),(4.694209941171573+4.087308449779663e-18j),(-2.5590867025335324-7.094695026642816e-18j),(0.0640630047026952-2.5414037736239126e-16j)
3.5735735735735736,(0.305143134973027-4.55474895921632e-18j),(0.16600136908543514+7.722704869566242e-18j),(0.1660013690854351-1.2104866070037813e-17j),(0.3628541268561027+1.0579131542010672e-17j),(4.709796444309778+4.167814605134805e-18j),(-2.5637626310273762-6.759878784460952e-18j),(0.06412137546344439-2.538557742921138e-16j)
3.5885885885885886,(0.3047196094565802-4.845246218825194e-18j),(0.1659589901135746+7.98614074683804e-18j),(0.16595899011357454-1.1896084490699478e-17j),(0.36336241031627053+1.0464838464420666e-17j),(4.725372332266473+4.4087388987995826e-18j),(-2.568418391079098-6.764881572805673e-18j),(0.06417638275548007-3.190781582636422e-16j)
3.6036036036036037,(0.3043413477825834-5.082019072364397e-18j),(0.16591683615839228+8.138782395249378e-18j),(0.16591683615839223-1.1666835723044406e-17j),(0.36382497990063184+1.0299350396335823e-17j),(4.740941693964367+4.329546703997827e-18j),(-2.573055788783267-7.229611493272665e-18j),(0.06422821282185502-2.6009163084979997e-16j)
3.6186186186186187,(0.3040105540168186-5.176475732334758e-18j),(0.165875040595951+8.221524374565177e-18j),(0.165875040595951-1.1428265792795775e-17j),(0.36423936479127944+1.010076564106226e-17j),(4.756507693759928+4.627085521454296e-18j),(-2.5776764050208016-5.680150004728135e-18j),(0.06427706539206315-2.738533751438406e-16j)
3.6336336336336337,(0.3037288983120988-5.213744984627762e-18j),(0.1658337280281032+8.251451511345643e-18j),(0.16583372802810323-1.116112217510251e-17j),(0.36460364563169473+9.88380144378631e-18j),(4.7720725718674135+5.095511762187395e-18j),(-2.582281589794485-6.103666478355285e-18j),(0.06432315159699947-2.797673591815701e-16j)
3.6486486486486487,(0.3034975449245663-5.2215544917986776e-18j),(0.1657930139355802+8.200666885643767e-18j),(0.16579301393558019-1.0836914035499168e-17j),(0.3649164272042731+9.622895841608436e-18j),(4.787637700943759+5.2775942590766656e-18j),(-2.5868724717921827-5.834680578042841e-18j),(0.06436669130885252-2.6520432171942693e-16j)
3.6636636636636637,(0.3033171474629057-5.132954339413501e-18j),(0.1657530038366653+8.033669341208686e-18j),(0.16575300383666527-1.0457458460707308e-17j),(0.3651768448637634+9.369403416371702e-18j),(4.803203585559508+5.840365153154975e-18j),(-2.5914499534143856-5.431704653386608e-18j),(0.06440791126717604-2.836298294210497e-16j)
3.6786786786786787,(0.3031878682101797-4.961843525878108e-18j),(0.16571379292828184+7.69597235610192e-18j),(0.16571379292828176-9.992425276489186e-18j),(0.36538454593325653+9.120298149680587e-18j),(4.818769902337271+6.503373886271988e-18j),(-2.596014716713821-6.524800671818282e-18j),(0.06444704294536717-2.569626911426426e-16j)
3.6936936936936937,(0.3031093976586485-4.715566704126454e-18j),(0.16567546570773103+7.308542428736411e-18j),(0.16567546570773103-9.547177221871824e-18j),(0.36553967092588935+8.842184258822352e-18j),(4.834335540698726+7.26248587109902e-18j),(-2.6005672291446826-4.5173325868255905e-18j),(0.06448432034278628-2.1206232164163938e-16j)
3.7087087087087087,(0.30308098005018386-4.4249381424022996e-18j),(0.16563809576205218+6.896669969664078e-18j),(0.1656380957620522-9.092705701339626e-18j),(0.3656428284257117+8.556958855394336e-18j),(4.849898653274792+8.169638993604416e-18j),(-2.605107752306549-5.1769859642794786e-18j),(0.064519977829513-2.3084612427995074e-16j)
3.7237237237237237,(0.30310143607583784-4.008519627289223e-18j),(0.16560174562006774+6.405315016905254e-18j),(0.16560174562006771-8.65770374985698e-18j),(0.36569507268402657+8.263858378865386e-18j),(4.865456700288128+9.076303651908919e-18j),(-2.6096363497964568-5.309043694712344e-18j),(0.06455424833502942-2.0219354077317953e-16j)
3.7387387387387387,(0.3031691788889874-3.5275705434175354e-18j),(0.1655664663122877+5.84903203247682e-18j),(0.16556646631228772-8.198907510741325e-18j),(0.3656978884864372+7.954548153472633e-18j),(4.8810064841446+1.0101625464419536e-17j),(-2.614152891435019-4.241940999849536e-18j),(0.06458736121533487-2.2010913464055523e-16j)
