# g=1.0
# kappa=1.0
# gamma=0.5
# rabi_b=None
# rabi_l=1.5
# detuning_bc=None
# detuning_ca=0.0
# detuning_al=0.0
t,estado_0,estado_1,N_expect,X_expect,P_expect
1.4864864864864864,(0.6735989407577404+0j),(0.32640105924225965+0j),(0.18818779123927534+0j),(0.5159781681428871+0j),-2.567627685021268e-17j
1.5015015015015014,(0.6739221658014612+0j),(0.3260778341985388+0j),(0.1924779750521841+0j),(0.5208299181217446+0j),-4.6399062013948896e-17j
1.5165165165165164,(0.6743379259992359+0j),(0.3256620740007642+0j),(0.19677446611919858+0j),(0.5256223333966634+0j),-1.873737940818901e-17j
1.5315315315315314,(0.6748436054774101+0j),(0.32515639452259+0j),(0.20107514713566269+0j),(0.5303557567875794+0j),-5.3431852234640355e-17j
1.5465465465465464,(0.6754365464945734+0j),(0.3245634535054267+0j),(0.20537791774824948+0j),(0.5350305726744614+0j),-4.163336742241468e-17j
1.5615615615615615,(0.6761140516809079+0j),(0.3238859483190921+0j),(0.20968069565621886+0j),(0.5396472059959733+0j),-4.857226109561129e-17j
1.5765765765765765,(0.6768733919406985+0j),(0.32312660805930155+0j),(0.21398142017759075+0j),(0.5442061185800546+0j),-4.8572263941676583e-17j
1.5915915915915915,(0.67771181133191+0j),(0.32228818866809+0j),(0.21827805443420883+0j),(0.5487078068679668+0j),-2.0816686404545802e-17j
1.6066066066066067,(0.6786265316205553+0j),(0.32137346837944475+0j),(0.222568587350192+0j),(0.5531527997703701+0j),-2.081668925135632e-17j
1.6216216216216217,(0.6796147555331953+0j),(0.3203852444668047+0j),(0.22685103510027074+0j),(0.5575416571434454+0j),2.5723219264117377e-17j
1.6366366366366367,(0.6806736709537352+0j),(0.3193263290462648+0j),(0.23112344289355327+0j),(0.5618749677852265+0j),-2.0323558953385296e-18j
1.6516516516516517,(0.6818004576888417+0j),(0.3181995423111583+0j),(0.2353838877455687+0j),(0.5661533461624495+0j),-2.0323558953454826e-18j
1.6666666666666667,(0.6829922909662288+0j),(0.31700770903377123+0j),(0.23963047989308703+0j),(0.5703774307050572+0j),2.8741820987711678e-18j
1.6816816816816818,(0.6842463455010885+0j),(0.3157536544989115+0j),(0.24386136441604278+0j),(0.5745478818144213+0j),1.675196898999797e-17j
1.6966966966966968,(0.6855597977434981+0j),(0.3144402022565019+0j),(0.24807472220038349+0j),(0.578665380789243+0j),-1.7942500522307374e-17j
1.7117117117117118,(0.6869298321289788+0j),(0.3130701678710212+0j),(0.25226877219542576+0j),(0.5827306266587443+0j),-1.79425014481004e-17j
1.7267267267267268,(0.6883536446225208+0j),(0.31164635537747915+0j),(0.25644177271428775+0j),(0.5867443343924088+0j),-2.9787934285387726e-17j
1.7417417417417418,(0.689828446359416+0j),(0.310171553640584+0j),(0.2605920227185481+0j),(0.5907072330370194+0j),-2.032356822119876e-18j
1.7567567567567568,(0.6913514661265029+0j),(0.30864853387349717+0j),(0.2647178627667055+0j),(0.5946200644771006+0j),-5.263698416315207e-17j
1.7717717717717718,(0.6929199541155684+0j),(0.30708004588443155+0j),(0.2688176762302053+0j),(0.5984835814639193+0j),-5.754351941173632e-17j
1.7867867867867868,(0.6945311862216339+0j),(0.305468813778366+0j),(0.27288989059174446+0j),(0.6022985453160696+0j),-5.754351940780786e-17j
1.8018018018018018,(0.6961824667950428+0j),(0.3038175332049571+0j),(0.2769329782931065+0j),(0.606065724450466+0j),-6.245007530423367e-17j
1.8168168168168168,(0.6978711315082758+0j),(0.3021288684917241+0j),(0.2809454575979137+0j),(0.6097858928429722+0j),-6.513643977714048e-17j
1.8318318318318318,(0.6995945493937896+0j),(0.3004054506062104+0j),(0.284925893302235+0j),(0.6134598289758215+0j),-6.245004140700447e-17j
1.8468468468468469,(0.70135012680272+0j),(0.2986498731972797+0j),(0.28887289754730455+0j),(0.6170883135400387+0j),-4.857225357029357e-17j
1.8618618618618619,(0.7031353097327336+0j),(0.2968646902672663+0j),(0.2927851304059525+0j),(0.6206721281296532+0j),-3.4694465762456436e-17j
1.8768768768768769,(0.7049475862690038+0j),(0.2950524137309961+0j),(0.296661300408006+0j),(0.6242120538312356+0j),-3.469444316519356e-17j
1.8918918918918919,(0.7067844884305936+0j),(0.29321551156940634+0j),(0.3005001651128255+0j),(0.6277088702346437+0j),-6.245004514291082e-17j
1.906906906906907,(0.708643594634158+0j),(0.2913564053658418+0j),(0.30430053141029956+0j),(0.6311633539028079+0j),-6.938893893120792e-17j
1.921921921921922,(0.7105225319548965+0j),(0.2894774680451033+0j),(0.30806125575219684+0j),(0.6345762769452811+0j),-6.938893159053435e-17j
1.936936936936937,(0.7124189778942838+0j),(0.2875810221057162+0j),(0.31178124438539073+0j),(0.637948405923926+0j),-6.651475501831856e-17j
1.951951951951952,(0.71433066210968+0j),(0.28566933789031984+0j),(0.31545945359300986+0j),(0.6412805007876632+0j),-4.9762843446663254e-17j
1.966966966966967,(0.7162553679490676+0j),(0.28374463205093237+0j),(0.3190948900106947+0j),(0.6445733139727786+0j),-5.938813190716464e-17j
1.981981981981982,(0.7181909340841003+0j),(0.2818090659158997+0j),(0.3226866101952497+0j),(0.6478275890904693+0j),-4.282394216256152e-17j
1.996996996996997,(0.720135255807316+0j),(0.2798647441926841+0j),(0.3262337206639578+0j),(0.6510440600579943+0j),-5.707730873544787e-17j
2.012012012012012,(0.7220862862487689+0j),(0.27791371375123103+0j),(0.3297353777559178+0j),(0.6542234502012405+0j),-7.632783269562397e-17j
2.027027027027027,(0.7240420377053045+0j),(0.27595796229469544+0j),(0.3331907879405231+0j),(0.6573664714879114+0j),-2.4881338349603182e-17j
2.042042042042042,(0.7260005823913587+0j),(0.27399941760864127+0j),(0.3365992070912257+0j),(0.6604738236709392+0j),-3.8759179243669253e-17j
2.057057057057057,(0.7279600532192895+0j),(0.27203994678071036+0j),(0.3399599400447736+0j),(0.6635461935436686+0j),-5.995138644989479e-17j
2.0720720720720722,(0.7299186445323245+0j),(0.27008135546767537+0j),(0.3432723402789213+0j),(0.6665842542813171+0j),-5.013825587512944e-17j
2.0870870870870872,(0.7318746127957948+0j),(0.26812538720420515+0j),(0.3465358095866476+0j),(0.6695886648084839+0j),-7.632768816522366e-17j
2.1021021021021022,(0.7338262776845171+0j),(0.2661737223154828+0j),(0.3497497983469038+0j),(0.6725600691756116+0j),-1.0408333191888326e-16j
2.1171171171171173,(0.7357720216056557+0j),(0.2642279783943443+0j),(0.3529138039197569+0j),(0.6754990961202246+0j),-8.326662121252293e-17j
2.1321321321321323,(0.7377102901027256+0j),(0.26228970989727446+0j),(0.35602737024957487+0j),(0.6784063585936296+0j),-6.651454330177268e-17j
2.1471471471471473,(0.7396395919920397+0j),(0.26036040800796034+0j),(0.35909008722789837+0j),(0.6812824533560918+0j),-8.326662121327693e-17j
2.1621621621621623,(0.7415584998581721+0j),(0.2584415001418278+0j),(0.36210159040458617+0j),(0.684127960490871+0j),-8.326672688925132e-17j
2.1771771771771773,(0.7434656504462854+0j),(0.2565343495537144+0j),(0.36506156065627854+0j),(0.6869434429674961+0j),-9.020564987965325e-17j
2.1921921921921923,(0.7453597433143273+0j),(0.2546402566856726+0j),(0.3679697223555482+0j),(0.689729446682768+0j),-1.1677072877086292e-16j
2.2072072072072073,(0.7472395409812732+0j),(0.2527604590187266+0j),(0.3708258429203569+0j),(0.6924865001324075+0j),-9.020564920118412e-17j
2.2222222222222223,(0.7491038685220216+0j),(0.25089613147797823+0j),(0.37362973191857374+0j),(0.6952151142490178+0j),-6.6514783930848e-17j
2.2372372372372373,(0.7509516141872157+0j),(0.24904838581278418+0j),(0.3763812410168114+0j),(0.697915781939659+0j),-3.5884813208028485e-17j
2.2522522522522523,(0.7527817283277672+0j),(0.24721827167223262+0j),(0.3790802626297244+0j),(0.7005889781638288+0j),-4.282389041642405e-17j
2.2672672672672673,(0.7545932221518671+0j),(0.24540677784813278+0j),(0.3817267284743698+0j),(0.703235160079877+0j),-3.875896939562284e-17j
2.2822822822822824,(0.7563851673544474+0j),(0.24361483264555261+0j),(0.38432060884960517+0j),(0.705854766938566+0j),-3.588493754318483e-17j
2.2972972972972974,(0.758156695426612+0j),(0.2418433045733878+0j),(0.38686191168536876+0j),(0.7084482200852111+0j),-7.057892527863933e-17j
2.3123123123123124,(0.7599069982364985+0j),(0.24009300176350132+0j),(0.38935068250592875+0j),(0.7110159225270138+0j),-7.176944990245945e-17j
2.3273273273273274,(0.7616353256117178+0j),(0.238364674388282+0j),(0.39178700233049557+0j),(0.7135582595668831+0j),-3.3761426386758906e-17j
2.3423423423423424,(0.7633409844494672+0j),(0.23665901555053254+0j),(0.39417098666643685+0j),(0.7160755989123578+0j),-3.994895067994456e-17j
2.3573573573573574,(0.7650233378300088+0j),(0.2349766621699909+0j),(0.396502784532465+0j),(0.7185682907955827+0j),-5.789144762551621e-17j
2.3723723723723724,(0.7666818043529519+0j),(0.23331819564704803+0j),(0.3987825776382135+0j),(0.721036668014817+0j),-1.2194127545459079e-17j
2.3873873873873874,(0.768315858182126+0j),(0.23168414181787378+0j),(0.40101058004464674+0j),(0.7234810457200683+0j),-2.381050107524723e-18j
2.4024024024024024,(0.7699250259472891+0j),(0.2300749740527108+0j),(0.40318703581712895+0j),(0.7259017223887895+0j),-2.3810514682953514e-18j
2.4174174174174174,(0.7715088860822623+0j),(0.22849111391773744+0j),(0.4053122182754806+0j),(0.7282989798970724+0j),-2.200720923001053e-17j
2.4324324324324325,(0.7730670675429113+0j),(0.22693293245708843+0j),(0.4073864288665167+0j),(0.7306730838337666+0j),-1.5068315326023984e-17j
2.4474474474474475,(0.7745992494782143+0j),(0.22540075052178546+0j),(0.40940999661898153+0j),(0.7330242834404935+0j),-5.551115418896327e-17j
2.4624624624624625,(0.7761051599913028+0j),(0.22389484000869686+0j),(0.41138327707719785+0j),(0.7353528119238045+0j),-8.326672869519974e-17j
2.4774774774774775,(0.7775845734507105+0j),(0.22241542654928928+0j),(0.413306650392766+0j),(0.7376588873552541+0j),-5.5510188916722996e-17j
2.4924924924924925,(0.7790373096481644+0j),(0.2209626903518353+0j),(0.4151805205326392+0j),(0.7399427128417073+0j),-6.363960743734734e-17j
2.5075075075075075,(0.7804632323584679+0j),(0.21953676764153182+0j),(0.41700531414898756+0j),(0.7422044769419378+0j),-4.857225930856994e-17j
2.5225225225225225,(0.7818622492714489+0j),(0.2181377507285509+0j),(0.41878148023205924+0j),(0.7444443535192554+0j),-4.782086157401277e-17j
2.5375375375375375,(0.7832343094842319+0j),(0.21676569051576802+0j),(0.42050948841902086+0j),(0.7466625026176197+0j),-6.938924383689057e-17j
2.5525525525525525,(0.7845794017147526+0j),(0.21542059828524712+0j),(0.4221898277226242+0j),(0.7488590710448244+0j),-6.938966502382279e-17j
2.5675675675675675,(0.7858975530843301+0j),(0.2141024469156696+0j),(0.42382300559477504+0j),(0.7510341927261416+0j),-4.857267819822979e-17j
2.5825825825825826,(0.7871888279202032+0j),(0.2128111720797967+0j),(0.42540954700022476+0j),(0.7531879890485145+0j),-4.7382272785671016e-17j
2.5975975975975976,(0.7884533270963064+0j),(0.2115466729036934+0j),(0.42694999377968423+0j),(0.7553205689748396+0j),-5.356958855330293e-17j
2.6126126126126126,(0.7896911851800665+0j),(0.21030881481993313+0j),(0.4284449029119151+0j),(0.7574320301288388+0j),-2.7754852867290737e-17j
2.6276276276276276,(0.79090256931119+0j),(0.20909743068880984+0j),(0.4298948456727527+0j),(0.759522459125495+0j),-2.7754733953453944e-17j
2.6426426426426426,(0.7920876776898437+0j),(0.2079123223101562+0j),(0.43130040661048885+0j),(0.761591932079539+0j),-5.4320026036703914e-17j
2.6576576576576576,(0.793246739026037+0j),(0.20675326097396274+0j),(0.4326621830025844+0j),(0.7636405146877574+0j),-2.775558393518565e-17j
2.6726726726726726,(0.7943800105690139+0j),(0.20561998943098592+0j),(0.43398078363696463+0j),(0.7656682629559666+0j),-2.7755342765398083e-17j
2.6876876876876876,(0.7954877760938059+0j),(0.2045122239061938+0j),(0.43525682758744677+0j),(0.7676752239515829+0j),-2.775618809466068e-17j
2.7027027027027026,(0.7965703447041292+0j),(0.20342965529587054+0j),(0.4364909434010185+0j),(0.7696614361955559+0j),-5.43212303613226e-17j
