# g=1.0
# kappa=1.0
# gamma=0.0
# rabi_b=None
# rabi_l=1.5
# detuning_bc=None
# detuning_ca=0.0
# detuning_al=0.0
t,estado_0,estado_1,N_expect,X_expect,P_expect
1.006006006006006,(0.6507394094267356+0j),(0.3492605905732643+0j),(0.07843909301977918+0j),(0.3520457135495128+0j),6.162516154649639e-19j
1.021021021021021,(0.6452772619110559+0j),(0.3547227380889438+0j),(0.08215634373772432+0j),(0.35916699954794784+0j),-5.7093249079418015e-18j
1.0360360360360361,(0.6399509442488527+0j),(0.360049055751147+0j),(0.08596636666630116+0j),(0.36624765811170873+0j),-2.2398779827374376e-18j
1.0510510510510511,(0.6347641742245203+0j),(0.3652358257754796+0j),(0.08986819528382822+0j),(0.3732848953187535+0j),-4.482690201336329e-18j
1.0660660660660661,(0.6297204460986597+0j),(0.37027955390134004+0j),(0.09386075535879985+0j),(0.38027603214403344+0j),2.08225501798359e-17j
1.0810810810810811,(0.6248230294247841+0j),(0.3751769705752158+0j),(0.09794286671688278+0j),(0.387218505037509+0j),1.8585606320458637e-17j
1.0960960960960962,(0.6200749679218073+0j),(0.3799250320781926+0j),(0.10211324458531694+0j),(0.3941098664596655+0j),2.082255012085844e-17j
1.1111111111111112,(0.6154790789014023+0j),(0.3845209210985976+0j),(0.10637050192524487+0j),(0.4009477851819303+0j),1.5122027783100542e-17j
1.1261261261261262,(0.6110379532055644+0j),(0.3889620467944355+0j),(0.11071315254529161+0j),(0.4077300463676805+0j),-1.1412781511957278e-17j
1.1411411411411412,(0.6067539553107312+0j),(0.3932460446892687+0j),(0.11513961340994307+0j),(0.41445455155464533+0j),1.633692580884358e-17j
1.1561561561561562,(0.602629223322598+0j),(0.3973707766774018+0j),(0.11964820647758823+0j),(0.4211193186705528+0j),1.7575297367709422e-17j
1.1711711711711712,(0.5986656698337678+0j),(0.401334330166232+0j),(0.1242371615690887+0j),(0.4277224816755121+0j),2.5734957477911117e-17j
1.1861861861861862,(0.5948649836027913+0j),(0.40513501639720856+0j),(0.12890462019433352+0j),(0.4342622898482747+0j),2.32934248440768e-17j
1.2012012012012012,(0.5912286309022381+0j),(0.40877136909776185+0j),(0.13364863832054363+0j),(0.44073710719310294+0j),1.1868906517402158e-17j
1.2162162162162162,(0.5877578565048587+0j),(0.4122421434951411+0j),(0.13846718860200302+0j),(0.44714541199149294+0j),1.185716968464824e-17j
1.2312312312312312,(0.5844536857965209+0j),(0.4155463142034789+0j),(0.1433581636457342+0j),(0.45348579586233695+0j),-1.5886669112616663e-17j
1.2462462462462462,(0.5813169281174823+0j),(0.4186830718825177+0j),(0.14831938042972787+0j),(0.4597569622872908+0j),1.1880643157920265e-17j
1.2612612612612613,(0.5783481791800837+0j),(0.4216518208199161+0j),(0.1533485834031836+0j),(0.46595772551741443+0j),-2.526709606393851e-17j
1.2762762762762763,(0.5755478230230754+0j),(0.4244521769769245+0j),(0.15844344705054397+0j),(0.47208700967342365+0j),6.985841648677156e-18j
1.2912912912912913,(0.572916035191444+0j),(0.4270839648085559+0j),(0.16360157941997866+0j),(0.47814384730633436+0j),6.962367570128019e-18j
1.3063063063063063,(0.5704527875036944+0j),(0.42954721249630545+0j),(0.16882052695592745+0j),(0.48412737726195143+0j),6.985841648872027e-18j
1.3213213213213213,(0.5681578514175339+0j),(0.4318421485824659+0j),(0.17409777783118213+0j),(0.4900368431420428+0j),1.5973708622602553e-24j
1.3363363363363363,(0.5660308008195447+0j),(0.43396919918045507+0j),(0.17943076474819736+0j),(0.4958715920113029+0j),-2.3269950350423718e-17j
1.3513513513513513,(0.5640710160662076+0j),(0.4359289839337924+0j),(0.18481686860057409+0j),(0.5016310725494536+0j),-2.0816680056036665e-17j
1.3663663663663663,(0.5622776899983846+0j),(0.4377223100016153+0j),(0.19025342357328828+0j),(0.5073148323330097+0j),1.1424519996744244e-17j
1.3813813813813813,(0.5606498320710062+0j),(0.4393501679289936+0j),(0.19573772059034217+0j),(0.5129225159322881+0j),-2.0816681480516966e-17j
1.3963963963963963,(0.5591862718879204+0j),(0.4408137281120795+0j),(0.2012670102763599+0j),(0.5184538632666692+0j),-1.5957090108703167e-17j
1.4114114114114114,(0.5578856639074434+0j),(0.44211433609255635+0j),(0.20683850663618863+0j),(0.523908707436402+0j),-2.081668159527744e-17j
1.4264264264264264,(0.5567464944411384+0j),(0.44325350555886145+0j),(0.21244939225462195+0j),(0.5292869715357507+0j),-2.0816681709134998e-17j
1.4414414414414414,(0.5557670863934137+0j),(0.44423291360658634+0j),(0.21809682176325929+0j),(0.5345886664557804+0j),-2.0816681710038105e-17j
1.4564564564564564,(0.5549456033972441+0j),(0.44505439660275586+0j),(0.22377792486999612+0j),(0.5398138889523562+0j),-1.8784326508189932e-17j
1.4714714714714714,(0.5542800549846832+0j),(0.44571994501531664+0j),(0.22948980995278015+0j),(0.5449628192477223+0j),-1.8737376099336323e-17j
1.4864864864864864,(0.5537683043402328+0j),(0.44623169565976706+0j),(0.2352295692143995+0j),(0.5500357174770923+0j),-1.3830840474550175e-17j
1.5015015015015014,(0.553408073471203+0j),(0.44659192652879687+0j),(0.24099428207211843+0j),(0.555032921278001+0j),9.389820259486733e-20j
1.5165165165165164,(0.553196947589231+0j),(0.44680305241076895+0j),(0.24678101804404348+0j),(0.5599548437315478+0j),7.476196263421371e-27j
1.5315315315315314,(0.553132380723039+0j),(0.44686761927696095+0j),(0.25258684026474915+0j),(0.5648019707457121+0j),3.315953244034716e-24j
1.5465465465465464,(0.5532117043581035+0j),(0.4467882956418964+0j),(0.2584088106804182+0j),(0.5695748570749183+0j),-1.3877788262991945e-17j
1.5615615615615615,(0.5534321327549805+0j),(0.44656786724501957+0j),(0.264243993210484+0j),(0.5742741238246792+0j),-1.387778826299401e-17j
1.5765765765765765,(0.5537907688468223+0j),(0.4462092311531776+0j),(0.27008945718061156+0j),(0.5789004556926779+0j),-2.775556898472697e-17j
1.5915915915915915,(0.5542846063364433+0j),(0.4457153936635566+0j),(0.27594227858647735+0j),(0.5834545999207371+0j),4.9065389406119174e-18j
1.6066066066066067,(0.5549105407064174+0j),(0.44508945929358246+0j),(0.28179954615966124+0j),(0.5879373612176603+0j),-2.2661248275002485e-17j
1.6216216216216217,(0.5556653750002287+0j),(0.4443346249997712+0j),(0.2876583644809979+0j),(0.5923495990379096+0j),-3.2474327057392177e-17j
1.6366366366366367,(0.5565458258743201+0j),(0.44345417412567995+0j),(0.293515857157225+0j),(0.5966922247329985+0j),9.065163418076727e-18j
1.6516516516516517,(0.5575485275288263+0j),(0.4424514724711737+0j),(0.2993691689459306+0j),(0.6009661996706043+0j),2.8169908723085716e-19j
1.6666666666666667,(0.5586700378975806+0j),(0.4413299621024194+0j),(0.30521546887693424+0j),(0.6051725323167234+0j),1.4065590382016724e-17j
1.6816816816816818,(0.5599068479415749+0j),(0.44009315205842503+0j),(0.3110519547716441+0j),(0.6093122738950679+0j),1.4065616853782736e-17j
1.6966966966966968,(0.5612553867073724+0j),(0.43874461329262765+0j),(0.3168758556697755+0j),(0.6133865159774867+0j),1.4065605481012038e-17j
1.7117117117117118,(0.5627120271548021+0j),(0.4372879728451978+0j),(0.322684434570624+0j),(0.6173963877208133+0j),2.369089218774513e-17j
1.7267267267267268,(0.5642730888350624+0j),(0.43572691116493745+0j),(0.3284749897305526+0j),(0.6213430545507378+0j),1.3877791564925942e-17j
1.7417417417417418,(0.5659348481609876+0j),(0.4340651518390124+0j),(0.33424485918099317+0j),(0.6252277133430759+0j),1.3877774657651587e-17j
1.7567567567567568,(0.5676935437972237+0j),(0.43230645620277625+0j),(0.3399914230512427+0j),(0.6290515898494459+0j),1.3877787861633358e-17j
1.7717717717717718,(0.5695453824494866+0j),(0.4304546175505132+0j),(0.345712105988776+0j),(0.6328159359348344+0j),4.569799395119423e-17j
1.7867867867867868,(0.5714865425136703+0j),(0.42851345748632974+0j),(0.3514043787549915+0j),(0.6365220278141706+0j),1.3877708398444703e-17j
1.8018018018018018,(0.5735131801816149+0j),(0.42648681981838515+0j),(0.35706576063368517+0j),(0.6401711631358212+0j),-9.813130975782566e-18j
1.8168168168168168,(0.575621437377604+0j),(0.4243785626223959+0j),(0.3626938224258033+0j),(0.643764657204723+0j),3.182022511487087e-17j
1.8318318318318318,(0.5778074463982845+0j),(0.42219255360171526+0j),(0.3682861881755168+0j),(0.6473038407428746+0j),-5.748428429197256e-18j
1.8468468468468469,(0.5800673350010225+0j),(0.41993266499897736+0j),(0.3738405370163778+0j),(0.6507900574384297+0j),-2.000180600020265e-17j
1.8618618618618619,(0.5823972290984395+0j),(0.4176027709015604+0j),(0.37935460420893663+0j),(0.6542246626200524+0j),1.7942437271775718e-17j
1.8768768768768769,(0.5847932613665553+0j),(0.41520673863344476+0j),(0.38482618390411094+0j),(0.6576090191361489+0j),-6.12406728276498e-18j
1.8918918918918919,(0.5872515757039299+0j),(0.4127484242960699+0j),(0.3902531305625736+0j),(0.6609444951876536+0j),-1.018876960198009e-17j
1.906906906906907,(0.5897683321009461+0j),(0.41023166789905374+0j),(0.3956333604221937+0j),(0.6642324619629683+0j),-1.4253540005218827e-17j
1.921921921921922,(0.5923397097371019+0j),(0.4076602902628979+0j),(0.40096485254387637+0j),(0.6674742921240405+0j),1.3502028227382293e-17j
1.936936936936937,(0.5949619121986861+0j),(0.40503808780131373+0j),(0.40624565020149583+0j),(0.670671357265395+0j),-1.8318204490102406e-17j
1.951951951951952,(0.5976311734339246+0j),(0.4023688265660754+0j),(0.4114738623353411+0j),(0.6738250250125725+0j),-3.756463401054448e-19j
1.966966966966967,(0.6003437615192466+0j),(0.3996562384807531+0j),(0.41664766447535573+0j),(0.6769366571702677+0j),-1.4253448960731765e-17j
1.981981981981982,(0.6030959826021141+0j),(0.39690401739788583+0j),(0.42176529966099224+0j),(0.6800076077838662+0j),1.4253336695547438e-17j
1.996996996996997,(0.6058841833477152+0j),(0.3941158166522846+0j),(0.4268250791174611+0j),(0.6830392219282598+0j),2.4066535239532906e-17j
2.012012012012012,(0.6087047570872368+0j),(0.3912952429127631+0j),(0.43182538319667124+0j),(0.6860328326762608+0j),1.500452329671378e-17j
2.027027027027027,(0.6115541470952646+0j),(0.3884458529047354+0j),(0.43676466194012664+0j),(0.6889897594681264+0j),1.4629050463571296e-17j
2.042042042042042,(0.6144288501484624+0j),(0.38557114985153756+0j),(0.4416414355748687+0j),(0.6919113063374062+0j),-2.2564100256249242e-17j
2.057057057057057,(0.6173254189284892+0j),(0.38267458107151053+0j),(0.4464542950379736+0j),(0.6947987607181485+0j),-2.93785344254985e-18j
2.0720720720720722,(0.6202404657580262+0j),(0.3797595342419736+0j),(0.4512019022301707+0j),(0.6976533915660049+0j),-1.3126630405921466e-17j
2.0870870870870872,(0.6231706663896125+0j),(0.3768293336103874+0j),(0.45588299013926825+0j),(0.7004764474440576+0j),5.627924981773326e-25j
2.1021021021021022,(0.6261127626220775+0j),(0.37388723737792234+0j),(0.4604963629680245+0j),(0.7032691551961977+0j),2.850670417708138e-17j
2.1171171171171173,(0.6290635649198126+0j),(0.37093643508018725+0j),(0.46504089621751166+0j),(0.7060327186167025+0j),7.511568322220459e-19j
2.1321321321321323,(0.6320199543266367+0j),(0.367980045673363+0j),(0.46951553691763626+0j),(0.7087683174846607+0j),-1.3126419487467191e-17j
2.1471471471471473,(0.634978885916666+0j),(0.3650211140833338+0j),(0.4739193029788591+0j),(0.7114771057643087+0j),-1.2375474804570747e-17j
2.1621621621621623,(0.6379373908158031+0j),(0.36206260918419675+0j),(0.4782512830223056+0j),(0.7141602105572981+0j),-1.312663308878371e-17j
2.1771771771771773,(0.6408925782913583+0j),(0.35910742170864174+0j),(0.48251063601129884+0j),(0.7168187310068724+0j),2.0377734578645585e-17j
2.1921921921921923,(0.6438416374172589+0j),(0.35615836258274103+0j),(0.4866965913244184+0j),(0.7194537374498764+0j),6.500129146909056e-18j
2.2072072072072073,(0.6467818390150192+0j),(0.35321816098498066+0j),(0.49080844793801054+0j),(0.722066270362766+0j),6.500158820535456e-18j
2.2222222222222223,(0.6497105374155366+0j),(0.3502894625844633+0j),(0.49484557354374414+0j),(0.7246573393933622+0j),1.4629155856107123e-17j
2.2372372372372373,(0.6526251718302819+0j),(0.347374828169718+0j),(0.49880740398491524+0j),(0.7272279226139309+0j),4.888468113538332e-17j
2.2522522522522523,(0.6555232676738093+0j),(0.34447673232619064+0j),(0.5026934426766289+0j),(0.7297789657978184+0j),2.775657457501578e-17j
2.2672672672672673,(0.6584024377654631+0j),(0.34159756223453674+0j),(0.5065032603775472+0j),(0.7323113817837079+0j),6.126030408450368e-17j
2.2822822822822824,(0.6612603832268671+0j),(0.3387396167731329+0j),(0.5102364933440771+0j),(0.734826049871901+0j),1.9626576830577108e-17j
2.2972972972972974,(0.6640948943300122+0j),(0.33590510566998755+0j),(0.5138928426026917+0j),(0.737323815329866+0j),8.088603533186409e-17j
2.3123123123123124,(0.6669038511733227+0j),(0.3330961488266773+0j),(0.5174720729136613+0j),(0.739805488961594+0j),1.8124083886857208e-17j
2.3273273273273274,(0.6696852246322331+0j),(0.33031477536776704+0j),(0.5209740124787468+0j),(0.7422718465949145+0j),4.163360779213914e-17j
2.3423423423423424,(0.6724370764888155+0j),(0.3275629235111846+0j),(0.5243985512686303+0j),(0.7447236288789955+0j),5.975762365392473e-17j
2.3573573573573574,(0.6751575595179192+0j),(0.3248424404820807+0j),(0.5277456394967449+0j),(0.7471615411150981+0j),1.1624314695992104e-17j
2.3723723723723724,(0.6778449176789944+0j),(0.32215508232100565+0j),(0.5310152865324211+0j),(0.7495862530674432+0j),5.975720284034412e-17j
2.3873873873873874,(0.6804974863235604+0j),(0.31950251367643945+0j),(0.534207559879613+0j),(0.7519983987706567+0j),3.049901326721485e-17j
2.4024024024024024,(0.6831136926107929+0j),(0.316886307389207+0j),(0.5373225845446546+0j),(0.7543985762609114+0j),1.0872975865007193e-17j
2.4174174174174174,(0.6856920542605567+0j),(0.3143079457394434+0j),(0.5403605404131213+0j),(0.756787347999635+0j),1.2374748189162781e-17j
2.4324324324324325,(0.6882311794208924+0j),(0.3117688205791077+0j),(0.5433216611687893+0j),(0.7591652408483988+0j),3.200060060546315e-17j
2.4474474474474475,(0.6907297661164552+0j),(0.30927023388354474+0j),(0.5462062327997876+0j),(0.7615327462249649+0j),5.16277916531499e-17j
2.4624624624624625,(0.6931866025708614+0j),(0.3068133974291385+0j),(0.5490145930665162+0j),(0.7638903198874377+0j),5.975720703310952e-17j
2.4774774774774775,(0.695600565978046+0j),(0.30439943402195396+0j),(0.5517471294891063+0j),(0.7662383823946052+0j),4.587941878868397e-17j
2.4924924924924925,(0.6979706210688763+0j),(0.30202937893112364+0j),(0.5544042772140305+0j),(0.7685773196608986+0j),4.5879414644175685e-17j
2.5075075075075075,(0.7002958194199594+0j),(0.2997041805800405+0j),(0.5569865177161899+0j),(0.7709074831968978+0j),3.2001867341229724e-17j
2.5225225225225225,(0.7025752985631605+0j),(0.2974247014368395+0j),(0.5594943773368726+0j),(0.7732291904379391+0j),2.775581348164152e-17j
2.5375375375375375,(0.7048082820845712+0j),(0.2951917179154287+0j),(0.561928426703739+0j),(0.7755427246341358+0j),1.387886797632238e-17j
2.5525525525525525,(0.7069940767655553+0j),(0.2930059232344447+0j),(0.5642892777611762+0j),(0.7778483360680003+0j),4.163359816844336e-17j
2.5675675675675675,(0.7091320715289805+0j),(0.29086792847101944+0j),(0.5665775823587788+0j),(0.7801462424684914+0j),6.12599979699008e-17j
2.5825825825825826,(0.7112217360495627+0j),(0.28877826395043715+0j),(0.5687940306233922+0j),(0.7824366295794747+0j),6.125999523992352e-17j
2.5975975975975976,(0.7132626201373221+0j),(0.2867373798626776+0j),(0.5709393499363438+0j),(0.7847196513775556+0j),3.58849963200209e-17j
2.6126126126126126,(0.7152543523828793+0j),(0.2847456476171206+0j),(0.5730143034210179+0j),(0.7869954306297698+0j),2.2007209511252076e-17j
2.6276276276276276,(0.7171966371381072+0j),(0.2828033628618927+0j),(0.5750196872625524+0j),(0.7892640602137989+0j),3.8628741116895823e-17j
2.6426426426426426,(0.7190892533356232+0j),(0.28091074666437676+0j),(0.5769563294243376+0j),(0.7915256036024054+0j),3.5885002459171656e-17j
2.6576576576576576,(0.7209320527496855+0j),(0.2790679472503144+0j),(0.5788250879941435+0j),(0.7937800956046556+0j),5.5510905719338586e-17j
2.6726726726726726,(0.7227249597080714+0j),(0.2772750402919286+0j),(0.5806268505091834+0j),(0.7960275424355834+0j),8.326455402776117e-17j
2.6876876876876876,(0.7244679676929064+0j),(0.2755320323070935+0j),(0.5823625313148634+0j),(0.7982679232329628+0j),2.7752168950701562e-17j
2.7027027027027026,(0.7261611373516356+0j),(0.2738388626483643+0j),(0.5840330698761378+0j),(0.8005011909214962+0j),2.775386848078775e-17j
2.7177177177177176,(0.7278045946899545+0j),(0.2721954053100454+0j),(0.5856394292485496+0j),(0.802727272994795+0j),2.775217772133522e-17j
2.7327327327327327,(0.7293985296138337+0j),(0.2706014703861662+0j),(0.5871825947726048+0j),(0.8049460721334506+0j),1.590246830475736e-16j
2.7477477477477477,(0.7309431948576842+0j),(0.26905680514231567+0j),(0.5886635730296583+0j),(0.8071574666433037+0j),7.513392595922414e-17j
